Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1980 [YR1980],1990 [YR1990],2000 [YR2000],2010 [YR2010]
St. Lucia,LCA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..
St. Lucia,LCA,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,28.7,17.4707,..,..,5.40407
St. Vincent and the Grenadines,VCT,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,5.8,2.4,..,..,..
Sudan,SDN,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,0.56,0.96,1.63,2.18,2.53
Sudan,SDN,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.14,0.28,0.49,0.59,0.58
Sudan,SDN,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.02,0.02,0.02,0.05,0.11
Sudan,SDN,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,1.05,2.63,3.42,3.38,3.12
Sudan,SDN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,81.41,73.92,63.98,57.29,53.74
Sudan,SDN,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
Suriname,SUR,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,..,..,..,..,..
Suriname,SUR,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,..,..,..,..,..
Suriname,SUR,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,..,..,..,..,..
Suriname,SUR,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..
Suriname,SUR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..
Suriname,SUR,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
Sweden,SWE,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.44,5.61,5.68,5.78,5.8
Sweden,SWE,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,2.81,3.82,4.33,4.88,5.04
Sweden,SWE,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.2,0.43,0.57,0.72,0.8
Sweden,SWE,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,9.25,9.34,8.89,9.37,9.05
Sweden,SWE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,1.05,1.39,2.01,2,2.15
Sweden,SWE,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,0
Switzerland,CHE,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,6.7,6.74,5.88,5.58,6.29
Switzerland,CHE,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,2.72,3.99,3.65,3.66,5.78
Switzerland,CHE,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.3,0.33,0.47,0.53,0.95
Switzerland,CHE,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,8.79,11.02,6.4,4.14,8.69
Switzerland,CHE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,4.95,2.98,11.46,13,1.61
Switzerland,CHE,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,5.15555,..,..,..,..
Syrian Arab Republic,SYR,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,1.53,2.38,3.21,3.56,4.64
Syrian Arab Republic,SYR,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.48,0.89,1.12,0.91,1.92
Syrian Arab Republic,SYR,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.03,0.1,0.14,0.11,0.14
Syrian Arab Republic,SYR,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,3.27,4.3,5.07,4.34,7.48
Syrian Arab Republic,SYR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,58.44,41.41,24.41,16.02,16.19
Syrian Arab Republic,SYR,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,68.6,..,..,..,..
Tajikistan,TJK,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,2.93,3.39,3.69,3.95,3.97
Tajikistan,TJK,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,3.54,5.04,5.95,6.44,6.12
Tajikistan,TJK,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.2,0.27,0.27,0.23,0.22
Tajikistan,TJK,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,8.29,9.22,9.7,9.12,8.95
Tajikistan,TJK,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,23.3,12.9,6.72,0.55,0.27
Tajikistan,TJK,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,0.75528,..
Tanzania,TZA,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,2.19,3.08,3.87,4.46,5.22
Tanzania,TZA,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.08,0.14,0.2,0.25,0.57
Tanzania,TZA,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.01,0.01,0.02,0.02,0.02
Tanzania,TZA,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,2.8,3.87,4.34,4.61,7.08
Tanzania,TZA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,59.5,47.96,37.35,30.26,17.69
Tanzania,TZA,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
Thailand,THA,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,2.15,2.87,3.75,4.11,5.25
Thailand,THA,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.32,0.65,0.89,1.33,2.26
Thailand,THA,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.03,0.12,0.21,0.21,0.47
Thailand,THA,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,4.8,5.62,7.57,8.91,10.48
Thailand,THA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,24.94,14.24,11.63,12.84,3.44
Thailand,THA,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,34.1,20.47846,..,..,3.51996
Timor-Leste,TLS,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,..,..,..,..,..
Timor-Leste,TLS,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,..,..,..,..,..
Timor-Leste,TLS,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,..,..,..,..,..
Timor-Leste,TLS,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..
Timor-Leste,TLS,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..
Timor-Leste,TLS,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
Togo,TGO,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,0.76,1.86,2.76,3.21,3.55
Togo,TGO,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.09,0.89,1.19,1.48,1.86
Togo,TGO,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0,0.04,0.05,0.06,0.09
Togo,TGO,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,1.86,4.94,6.4,6.69,8.16
Togo,TGO,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,82.61,64.61,49.39,43.78,39.63
Togo,TGO,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,89.79788,..,..,..,..
Tonga,TON,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,4.87,5.27,5.59,5.77,5.88
Tonga,TON,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,2.17,2.67,3.04,3.34,4.78
Tonga,TON,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.05,0.07,0.14,0.26,0.16
Tonga,TON,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,8.05,9.49,9.02,9.41,11.09
Tonga,TON,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,13.19,7.77,3.94,1.13,0.73
Tonga,TON,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
Trinidad and Tobago,TTO,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.46,6.08,6.47,6.71,6.81
Trinidad and Tobago,TTO,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.91,1.32,1.89,2.64,3.5
Trinidad and Tobago,TTO,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.03,0.08,0.1,0.17,0.32
Trinidad and Tobago,TTO,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,7.78,8.5,9.64,9.93,11.04
Trinidad and Tobago,TTO,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,8.05,0.99,3.58,2.16,1.1
Trinidad and Tobago,TTO,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,11.6,1.23309,4.53065,..,..
Tunisia,TUN,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,1.25,2.32,2.91,3.75,4.42
Tunisia,TUN,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.51,0.88,1.36,1.94,2.66
Tunisia,TUN,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.03,0.06,0.12,0.21,0.4
Tunisia,TUN,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,3.74,5.34,6.4,7.67,9.1
Tunisia,TUN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,74.8,53.81,44.76,30.96,20.87
Tunisia,TUN,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,72.1,..,..,26.78566
Turkey,TUR,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,1.92,2.64,3.37,4.03,4.49
Turkey,TUR,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.48,0.81,1.31,1.79,2.27
Turkey,TUR,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.04,0.09,0.34,0.28,0.29
Turkey,TUR,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,3.12,4.47,5.52,7.04,8.1
Turkey,TUR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,54.84,40.76,27.44,15.25,9.18
Turkey,TUR,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,52.4,..,..,8.53664
Turkmenistan,TKM,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,..,..,..,..,..
Turkmenistan,TKM,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,..,..,..,..,..
Turkmenistan,TKM,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,..,..,..,..,..
Turkmenistan,TKM,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..
Turkmenistan,TKM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..
Turkmenistan,TKM,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
Turks and Caicos Islands,TCA,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,..,..,..,..,..
Turks and Caicos Islands,TCA,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,..,..,..,..,..
Turks and Caicos Islands,TCA,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,..,..,..,..,..
Turks and Caicos Islands,TCA,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..
Turks and Caicos Islands,TCA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..
Turks and Caicos Islands,TCA,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,2.42954,0.87413,..,..,..
Tuvalu,TUV,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,..,..,..,..,..
Tuvalu,TUV,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,..,..,..,..,..
Tuvalu,TUV,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,..,..,..,..,..
Tuvalu,TUV,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..
Tuvalu,TUV,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..
Tuvalu,TUV,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
Uganda,UGA,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,1.42,2.08,3.02,3.7,4.42
Uganda,UGA,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.09,0.2,0.45,0.52,1.21
Uganda,UGA,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0,0.01,0.01,0.1,0.06
Uganda,UGA,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,2.51,3.04,4.68,4.9,5.4
Uganda,UGA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,61.99,51.81,37.38,25.45,12.18
Uganda,UGA,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
Ukraine,UKR,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,3.43,3.95,4.71,4.98,4.99
Ukraine,UKR,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,2.65,3.52,4.17,4.4,4.87
Ukraine,UKR,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.17,0.34,0.65,1.07,1.29
Ukraine,UKR,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,8.92,9.74,9.97,8.73,8.29
Ukraine,UKR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,10.37,7.75,5.79,2.86,1.25
Ukraine,UKR,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,58.59651,..,..,..,..
United Arab Emirates,ARE,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,1.41,2.14,3.3,4.62,5.08
United Arab Emirates,ARE,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.99,1.56,2.46,3.29,3.53
United Arab Emirates,ARE,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.15,0.18,0.35,0.52,0.46
United Arab Emirates,ARE,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,2.13,4.28,7,9.12,10.02
United Arab Emirates,ARE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,74.23,61.75,41.91,18.13,9.72
United Arab Emirates,ARE,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
United Kingdom,GBR,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.35,5.42,5.52,5.63,5.9
United Kingdom,GBR,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,2.32,2.69,3.09,3.6,5.53
United Kingdom,GBR,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.24,0.3,0.49,0.69,0.82
United Kingdom,GBR,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,8.42,9.13,8.88,8.94,10.94
United Kingdom,GBR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,2.16,3.31,3.2,2.94,0.15
United Kingdom,GBR,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,0.19213
United States,USA,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.72,5.9,5.84,5.95,5.96
United States,USA,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,4.41,5.19,5.08,5.26,5.61
United States,USA,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.65,0.93,1.28,1.43,1.61
United States,USA,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,10.05,10.96,10.36,11.22,10.62
United States,USA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,1.43,0.84,1.15,0.43,0.35
United States,USA,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,1.6,0.97897,1.23411,..,0.39338
Uruguay,URY,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,4.34,4.81,5.1,5.48,5.6
Uruguay,URY,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,1.22,1.69,2.07,2.3,2.35
Uruguay,URY,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.14,0.2,0.28,0.29,0.22
Uruguay,URY,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,7.26,7.79,8.04,8.16,7.83
Uruguay,URY,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,9.27,5.57,4.25,2.53,1.34
Uruguay,URY,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,1.62115
Uzbekistan,UZB,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,..,..,..,..,..
Uzbekistan,UZB,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,..,..,..,..,..
Uzbekistan,UZB,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,..,..,..,..,..
Uzbekistan,UZB,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..
Uzbekistan,UZB,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..
Uzbekistan,UZB,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
Vanuatu,VUT,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,..,..,..,..,..
Vanuatu,VUT,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,..,..,..,..,..
Vanuatu,VUT,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,..,..,..,..,..
Vanuatu,VUT,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..
Vanuatu,VUT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..
Vanuatu,VUT,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
"Venezuela, RB",VEN,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,2.12,3.28,3.35,4.48,5.18
"Venezuela, RB",VEN,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,1.08,1.81,1.36,1.93,2.91
"Venezuela, RB",VEN,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.07,0.18,0.26,0.3,0.32
"Venezuela, RB",VEN,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,5.81,6.58,5.46,6.92,8.66
"Venezuela, RB",VEN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,35.43,18,18.14,12.44,5.33
"Venezuela, RB",VEN,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,21.19203,..,..
Vietnam,VNM,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,2.84,3.48,3.5,3.92,4.03
Vietnam,VNM,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,1.11,1.65,0.55,1.6,2.94
Vietnam,VNM,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.03,0.03,0.06,0.12,0.18
Vietnam,VNM,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,6.25,6.84,4.28,4.7,4.09
Vietnam,VNM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,31.16,20.5,13.2,10.79,15.2
Vietnam,VNM,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
West Bank and Gaza,PSE,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,..,..,..,..,..
West Bank and Gaza,PSE,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,..,..,..,..,..
West Bank and Gaza,PSE,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,..,..,..,..,..
West Bank and Gaza,PSE,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,..,..,..,..,..
West Bank and Gaza,PSE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..
West Bank and Gaza,PSE,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,7.603
"Yemen, Rep.",YEM,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,0.06,0.2,0.84,1.59,2.39
"Yemen, Rep.",YEM,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0,0.03,0.33,0.7,1.2
"Yemen, Rep.",YEM,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0,0,0.02,0.05,0.09
"Yemen, Rep.",YEM,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,0.25,0.65,2.97,4.18,5.49
"Yemen, Rep.",YEM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,98.72,95.82,84.04,70.83,57.49
"Yemen, Rep.",YEM,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
Zambia,ZMB,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,2.88,3.68,4.05,5.1,5.76
Zambia,ZMB,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.09,0.47,0.84,1.01,1.53
Zambia,ZMB,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.01,0.01,0.01,0.05,0.03
Zambia,ZMB,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,4.16,5.17,4.67,5.8,8.69
Zambia,ZMB,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,40.9,37.67,34.01,18.73,13.96
Zambia,ZMB,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,49.8,40.14458,..,..
Zimbabwe,ZWE,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,2.37,2.81,3.61,4.8,5.64
Zimbabwe,ZWE,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.58,0.98,2.01,2.17,1.95
Zimbabwe,ZWE,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP,0.06,0.1,0.11,0.03,0.02
Zimbabwe,ZWE,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519,4.45,3.88,7.01,8.5,7.7
Zimbabwe,ZWE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,32.47,26.59,14.58,8.5,5.08
Zimbabwe,ZWE,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: Education Statistics: Education Attainment,,,,,,,,
Last Updated: 12/15/2020,,,,,,,,
